Date,Hour,Location,Duration,Capacity
2023-03-29,16:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-4D011-FABLAB Ense3, G-2B002, G-2C002, G-2A005, G-4D003, G-4D006 TD-info, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-1D003-Salle du Conseil, G-2A006, G-5D003-Electronique & instrumentation associée, G-4A020-info-mhi, G-4D008 TD-info, G-2C004, G-2B001-info, G-3B012-HydrauSys, G-3B012-Laminaire turbulent, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-2C005-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3D006-Construction électrique, G-3D003-info, G-3D002-GICS",47,1057
2023-03-29,17:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-1D003-Salle du Conseil, G-2A006, G-3D006-Construction électrique, G-3D002-GICS",6,200
2023-03-29,18:00,"G-1D003-Salle du Conseil, G-2A006, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2B013, G-2B002, G-2B010",8,362
2023-03-29,19:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2B010",4,170
2023-03-30,08:00,"G-1C003, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-4D006 TD-info, G-1B012-info-vie étudiante, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-2C006, G-2A003, G-2B001-info, G-4D008 TD-info, G-3D003-info, G-2C005-info, G-2C004, G-2A006, G-2B013, G-2A007-info, G-1A002-Amphi Ampère, G-4A020-info-mhi",22,766
2023-03-30,09:00,"G-1C003, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-4D006 TD-info, G-1B012-info-vie étudiante, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-2C006, G-2A003, G-2B001-info, G-4D008 TD-info, G-3D003-info, G-2C005-info, G-2C004, G-2A006, G-2B013, G-2A007-info, G-1A002-Amphi Ampère, G-4A020-info-mhi",22,766
2023-03-30,10:00,"G-1C003, G-4D008 TD-info, G-1B012-info-vie étudiante, G-2B001-info, G-2B012, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-2A003, G-1C002-Amphi Coulomb, G-4D006 TD-info, G-2C003, G-2B013, G-4A020-info-mhi, G-4D003, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2A007-info, G-2C005-info, G-4C012-info-picore, G-2A005",26,759
2023-03-30,11:00,"G-1C003, G-4D008 TD-info, G-1B012-info-vie étudiante, G-2B001-info, G-2B012, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-2A003, G-1C002-Amphi Coulomb, G-4D006 TD-info, G-2C003, G-2B013, G-4A020-info-mhi, G-4D003, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2A007-info, G-2C005-info, G-4C012-info-picore, G-2A005",26,759
2023-03-30,12:00,G-1C003,1,10
2023-03-30,13:00,"G-1C003, G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-1A002-Amphi Ampère, G-2C002, G-2C007, G-2C008, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C003, G-1C004",13,879
2023-03-30,14:00,"G-1C003, G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-1A002-Amphi Ampère, G-2C002, G-2C007, G-2C008, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C003, G-1D003-Salle du Conseil",13,905
2023-03-30,15:00,"G-1C003, G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-1A002-Amphi Ampère, G-2C002, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-1D003-Salle du Conseil, G-2B010, G-3D003-info",12,895
2023-03-30,16:00,"G-1C003, G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-1A002-Amphi Ampère, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2B010, G-3D003-info, G-2A004, G-2A005, G-1C002-Amphi Coulomb, G-2C008",14,1063
2023-03-30,17:00,"G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A004, G-2A005, G-1C002-Amphi Coulomb, G-2C008",10,805
2023-03-30,18:00,"G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-1C002-Amphi Coulomb",4,621
2023-03-30,19:00,"G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès, G-1C002-Amphi Coulomb",4,621
2023-03-30,20:00,"G-0B018-Agora, G-0D006-Salle des forums, G-0B007-Amphi Bergès",3,471
2023-03-31,08:00,"G-2B012, G-4D003, G-2B002, G-2C002, G-3D005-ISEE-Informatique, G-2C004, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-5D003-Electronique & instrumentation associée, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-2C007, G-2B013, G-2C003",17,432
2023-03-31,09:00,"G-2B012, G-4D003, G-2B002, G-2C002, G-3D005-ISEE-Informatique, G-2C004, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-5D003-Electronique & instrumentation associée, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-2C007, G-2B013, G-2C003, G-1C002-Amphi Coulomb, G-1D003-Salle du Conseil, G-1A002-Amphi Ampère",20,772
2023-03-31,10:00,"G-5D003-Electronique & instrumentation associée, G-1D003-Salle du Conseil, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3D005-ISEE-Informatique, G-2B013, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-2C003, G-2C004, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-2C002, G-2B012, G-2C007, G-4D006 TD-info, G-4D003, G-2B002, G-2C001, G-4D008 TD-info, G-2C008",26,678
2023-03-31,11:00,"G-5D003-Electronique & instrumentation associée, G-1D003-Salle du Conseil, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3D005-ISEE-Informatique, G-2B013, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-2C003, G-2C004, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-2C002, G-2B012, G-2C007, G-4D006 TD-info, G-4D003, G-2B002, G-2C001, G-4D008 TD-info, G-2C008, G-1C002-Amphi Coulomb",27,828
2023-03-31,12:00,"G-1D003-Salle du Conseil, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2",5,104
2023-03-31,13:00,"G-1D003-Salle du Conseil, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A010-Mécanique des sols, G-3B012-Perte de charge linéaire, G-3B012-Laminaire turbulent, G-3B012-Pompes, G-3B012-HydrauSys, G-2A006, G-2A007-info, G-2C005-info, G-3B001-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3D003-info, G-3D005-ISEE-Informatique, G-1B012-info-vie étudiante, G-3D006-Construction électrique, G-4C012-info-picore, G-2B001-info, G-3A012-Vibration portique, G-5D005-Informatique temps réel",25,495
2023-03-31,14:00,"G-1D003-Salle du Conseil, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A010-Mécanique des sols, G-3B012-Perte de charge linéaire, G-3B012-Laminaire turbulent, G-3B012-Pompes, G-3B012-HydrauSys, G-2A006, G-2A007-info, G-2C005-info, G-3B001-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3D003-info, G-3D005-ISEE-Informatique, G-1B012-info-vie étudiante, G-3D006-Construction électrique, G-4C012-info-picore, G-2B001-info, G-3A012-Vibration portique, G-5D005-Informatique temps réel",25,495
2023-03-31,15:00,"G-1D003-Salle du Conseil, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A010-Mécanique des sols, G-2A007-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-4C012-info-picore, G-2C005-info, G-3D003-info, G-2A006, G-2B001-info, G-3D005-ISEE-Informatique, G-3B012-Perte de charge linéaire, G-3B012-Laminaire turbulent, G-3B012-Pompes, G-3B012-HydrauSys, G-1B012-info-vie étudiante, G-3B001-info",22,447
2023-03-31,16:00,"G-1D003-Salle du Conseil, G-3A010-Mécanique des sols, G-2A007-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-4C012-info-picore, G-2C005-info, G-3D003-info, G-2A006, G-2B001-info, G-3D005-ISEE-Informatique, G-3B012-Perte de charge linéaire, G-3B012-Laminaire turbulent, G-3B012-Pompes, G-3B012-HydrauSys, G-1B012-info-vie étudiante, G-3B001-info, G-3A012-Torsion, G-3D006-Construction électrique, G-5D005-Informatique temps réel",21,431
2023-03-31,17:00,"G-1D003-Salle du Conseil, G-3A012-Torsion, G-3D006-Construction électrique, G-5D005-Informatique temps réel",4,88
2023-04-03,08:00,"G-3B012-Pompes, G-2A003, G-2C007, G-1C003, G-4D001-Projet, G-2B009, G-2C004, G-3B012-Coup de bélier, G-2B010, G-2A006, G-2C006, G-0B007-Amphi Bergès, G-1A002-Amphi Ampère, G-2B001-info, G-3A014-info, G-3A012-Enveloppe épaisse, G-3D002-GICS, G-2C003, G-5D005-Informatique temps réel",19,984
2023-04-03,09:00,"G-3B012-Pompes, G-2A003, G-2C007, G-1C003, G-4D001-Projet, G-2B009, G-2C004, G-3B012-Coup de bélier, G-2B010, G-2A006, G-2C006, G-0B007-Amphi Bergès, G-1A002-Amphi Ampère, G-2B001-info, G-3A014-info, G-3A012-Enveloppe épaisse, G-3D002-GICS, G-2C003, G-5D005-Informatique temps réel",19,984
2023-04-03,10:00,"G-3B012-Pompes, G-1C003, G-4D001-Projet, G-2C004, G-3B012-Coup de bélier, G-1C004, G-2B010, G-2B009, G-2A006, G-2C007, G-3A012-Presse Instron, G-2C006, G-2A003, G-2B013, G-2B002, G-3D002-GICS, G-1A002-Amphi Ampère, G-2C002, G-2B001-info, G-5D005-Informatique temps réel, G-3A014-info, G-2C003",22,956
2023-04-03,11:00,"G-3B012-Pompes, G-1C003, G-4D001-Projet, G-2C004, G-3B012-Coup de bélier, G-1C004, G-2B010, G-2B009, G-2A006, G-2C007, G-3A012-Presse Instron, G-2C006, G-2A003, G-2B013, G-2B002, G-3D002-GICS, G-1A002-Amphi Ampère, G-2C002, G-2B001-info, G-5D005-Informatique temps réel, G-3A014-info, G-2C003",22,956
2023-04-03,12:00,"G-1C003, G-4D001-Projet",2,22
2023-04-03,13:00,"G-4D001-Projet, G-2C003, G-2C008, G-3D003-info, G-2B002, G-2B013, G-4D006 TD-info, G-2A007-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-4D008 TD-info, G-2B012, G-2B001-info, G-3D005-ISEE-Informatique, G-4D003, G-2C007, G-2C004, G-1B012-info-vie étudiante, G-3D006-Construction électrique, G-2C001, G-1A002-Amphi Ampère, G-2B009, G-1C002-Amphi Coulomb",28,1006
2023-04-03,14:00,"G-4D001-Projet, G-2C003, G-2C008, G-3D003-info, G-2B002, G-2B013, G-4D006 TD-info, G-2A007-info, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-4D008 TD-info, G-2B012, G-2B001-info, G-3D005-ISEE-Informatique, G-4D003, G-2C007, G-2C004, G-1B012-info-vie étudiante, G-3D006-Construction électrique, G-2C001, G-1A002-Amphi Ampère, G-2B009, G-1C002-Amphi Coulomb",28,1006
2023-04-03,15:00,"G-4D001-Projet, G-2B013, G-4D003, G-2B001-info, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-2A007-info, G-2C005-info, G-3D005-ISEE-Informatique, G-1C002-Amphi Coulomb, G-4D008 TD-info, G-4D006 TD-info, G-1B012-info-vie étudiante, G-2C002, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique",19,544
2023-04-03,16:00,"G-4D001-Projet, G-2B013, G-4D003, G-2B001-info, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-2A007-info, G-2C005-info, G-3D005-ISEE-Informatique, G-1C002-Amphi Coulomb, G-4D008 TD-info, G-4D006 TD-info, G-1B012-info-vie étudiante, G-2C002, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-4C012-info-picore, G-1A002-Amphi Ampère, G-3B001-info, G-3D006-Construction électrique, G-4A020-info-mhi, G-2C001",25,800
2023-04-03,17:00,"G-4D001-Projet, G-4C012-info-picore, G-1A002-Amphi Ampère, G-3B001-info, G-3D006-Construction électrique, G-4A020-info-mhi, G-2C001",7,268
2023-04-03,18:00,"G-2B001-info, G-0B007-Amphi Bergès, G-2B012, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",6,294
2023-04-03,19:00,"G-0B007-Amphi Bergès, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",4,240
2023-04-04,07:00,G-1C004,1,14
2023-04-04,08:00,"G-1C004, G-3D005-ISEE-Informatique, G-4D001-Projet, G-3D003-info, G-5D003-Electronique & instrumentation associée, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3B012-Canal à surface libre, G-2C005-info, G-1A002-Amphi Ampère, G-2C008, G-2C001, G-2C002, G-2B013, G-3A010-Mécanique des sols, G-2B012, G-2A006, G-4D008 TD-info, G-3B007-Démontage transmission hybride, G-3B007-Démontage boîte de vitesse, G-3B007-Démontage variateur à courroie, G-3B007, G-3B007-Démontage moteur thermique, G-3A007-Hydrobiologie, G-2A003",30,849
2023-04-04,09:00,"G-1C004, G-3D005-ISEE-Informatique, G-4D001-Projet, G-3D003-info, G-5D003-Electronique & instrumentation associée, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3B012-Canal à surface libre, G-2C005-info, G-1A002-Amphi Ampère, G-2C008, G-2C001, G-2C002, G-2B013, G-3A010-Mécanique des sols, G-2B012, G-2A006, G-4D008 TD-info, G-3B007-Démontage transmission hybride, G-3B007-Démontage boîte de vitesse, G-3B007-Démontage variateur à courroie, G-3B007, G-3B007-Démontage moteur thermique, G-3A007-Hydrobiologie, G-2A003",30,849
2023-04-04,10:00,"G-1C004, G-4D001-Projet, G-5D003-Electronique & instrumentation associée, G-3B012-Canal à surface libre, G-2C005-info, G-3A010-Mécanique des sols, G-3B007-Démontage transmission hybride, G-3B007-Démontage boîte de vitesse, G-3B007-Démontage variateur à courroie, G-3B007, G-3B007-Démontage moteur thermique, G-3A007-Hydrobiologie, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-2A007-info, G-3D005-ISEE-Informatique, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3D003-info, G-2B013, G-2B001-info, G-2C008, G-2C002, G-2B012, G-2C003, G-2B002, G-4A020-info-mhi, G-4C012-info-picore, G-1A002-Amphi Ampère, G-4D006 TD-info, G-2A003",34,879
2023-04-04,11:00,"G-4D001-Projet, G-5D003-Electronique & instrumentation associée, G-3B012-Canal à surface libre, G-2C005-info, G-3A010-Mécanique des sols, G-3A007-Hydrobiologie, G-3C011-Soufflerie thermique, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-2A007-info, G-3D005-ISEE-Informatique, G-3B012-Pompes, G-3B012-Laminaire turbulent, G-3B012-HydrauSys, G-3B012-Perte de charge linéaire, G-3D003-info, G-2B013, G-2B001-info, G-2C008, G-2C002, G-2B012, G-2C003, G-2B002, G-4A020-info-mhi, G-4C012-info-picore, G-1A002-Amphi Ampère, G-4D006 TD-info, G-2A003",28,785
2023-04-04,12:00,"G-4D001-Projet, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",4,102
2023-04-04,13:00,"G-4D001-Projet, G-2A006, G-2B001-info, G-2C005-info, G-2C001, G-2C002, G-3B012-Pompes, G-4A020-info-mhi, G-1C002-Amphi Coulomb, G-2B013, G-2B012, G-2B010, G-2B009, G-3B012-Coup de bélier, G-2C004, G-2C003, G-2C006, G-4C012-info-picore, G-2A003, G-3D005-ISEE-Informatique, G-3B001-info, G-2A007-info, G-2B002, G-2C007, G-1A002-Amphi Ampère, G-4D006 TD-info, G-4D008 TD-info, G-3D003-info, G-4D003, G-3D002-GICS",30,1338
2023-04-04,14:00,"G-4D001-Projet, G-2A006, G-2B001-info, G-2C005-info, G-2C001, G-2C002, G-3B012-Pompes, G-4A020-info-mhi, G-1C002-Amphi Coulomb, G-2B013, G-2B012, G-2B010, G-2B009, G-3B012-Coup de bélier, G-2C004, G-2C003, G-2C006, G-4C012-info-picore, G-2A003, G-3D005-ISEE-Informatique, G-3B001-info, G-2A007-info, G-2B002, G-2C007, G-1A002-Amphi Ampère, G-4D006 TD-info, G-4D008 TD-info, G-3D003-info, G-4D003, G-3D002-GICS, G-2C008",31,1374
2023-04-04,15:00,"G-4D001-Projet, G-3B012-Pompes, G-3B012-Coup de bélier, G-3D005-ISEE-Informatique, G-2C008, G-1C002-Amphi Coulomb, G-0B007-Amphi Bergès, G-2A006, G-2C002, G-2C001, G-2C005-info, G-2B001-info, G-2A003, G-2C004, G-2C003, G-2C006, G-2B013, G-2B012, G-2B010, G-4C012-info-picore",20,986
2023-04-04,16:00,"G-4D001-Projet, G-3B012-Pompes, G-3B012-Coup de bélier, G-3D005-ISEE-Informatique, G-1C002-Amphi Coulomb, G-0B007-Amphi Bergès, G-2A006, G-2C002, G-2C001, G-2C005-info, G-2B001-info, G-2A003, G-2C004, G-2C003, G-2C006, G-2B013, G-2B012, G-2B010, G-4C012-info-picore, G-1A002-Amphi Ampère, G-4D006 TD-info, G-3D002-GICS, G-4D008 TD-info, G-3D003-info, G-2A007-info, G-2C008",26,1300
2023-04-04,17:00,"G-4D001-Projet, G-1A002-Amphi Ampère, G-4D006 TD-info, G-3D002-GICS, G-4D008 TD-info, G-3D003-info, G-2A007-info, G-2C008",8,362
2023-04-04,18:00,"G-2B013, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A004, G-2A005",6,184
2023-04-04,19:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A004, G-2A005",5,148
2023-04-05,08:00,"G-1C002-Amphi Coulomb, G-3D005-ISEE-Informatique, G-2C008, G-2C005-info, G-3B012-Laminaire turbulent, G-3B012-Perte de charge linéaire, G-3B012-HydrauSys, G-3B012-Pompes, G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-2C004, G-3C011-Soufflerie thermique, G-3C011-Conduction 1&2, G-3C011-Caloduc, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-2C001, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2A003",46,1136
2023-04-05,09:00,"G-3D005-ISEE-Informatique, G-2C008, G-2C005-info, G-3B012-Laminaire turbulent, G-3B012-Perte de charge linéaire, G-3B012-HydrauSys, G-3B012-Pompes, G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-2C004, G-3C011-Soufflerie thermique, G-3C011-Conduction 1&2, G-3C011-Caloduc, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-2C001, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2A003, G-1C002-Amphi Coulomb",46,1136
2023-04-05,10:00,"G-3D005-ISEE-Informatique, G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2A003, G-2C004, G-2C005-info, G-3C011-Soufflerie thermique, G-3C011-Conduction 1&2, G-3C011-Caloduc, G-2B013, G-3B012-Laminaire turbulent, G-3B012-Perte de charge linéaire, G-3B012-HydrauSys, G-3B012-Pompes, G-2C008",45,986
2023-04-05,11:00,"G-3D005-ISEE-Informatique, G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2A003, G-2C004, G-2C005-info, G-3C011-Soufflerie thermique, G-3C011-Conduction 1&2, G-3C011-Caloduc, G-2B013, G-3B012-Laminaire turbulent, G-3B012-Perte de charge linéaire, G-3B012-HydrauSys, G-3B012-Pompes, G-2C008, G-2A006",46,1066
2023-04-05,12:00,"G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-1C004",33,666
2023-04-05,13:00,"G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-3D003-info, G-2C005-info, G-2C004, G-2A003, G-2B001-info, G-2C008, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3B012-HydrauSys, G-3B012-Laminaire turbulent, G-3D005-ISEE-Informatique, G-4D008 TD-info, G-5D003-Electronique & instrumentation associée, G-4A020-info-mhi, G-2B013, G-3D006-Construction électrique",51,1108
2023-04-05,14:00,"G-1C003, G-2A004, G-2C003, G-2B012, G-2C007, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-4C012-info-picore, G-2A007-info, G-3B001-info, G-3A014-info, G-4D005-Projet, G-4D011-FABLAB Ense3, G-4D001-Projet, G-4D006 TD-info, G-2A005, G-2C002, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-4D013-FABLAB Ense3, G-4D007-Projet, G-3D003-info, G-2C005-info, G-2C004, G-2B001-info, G-2C008, G-3C011-Caloduc, G-3C011-Conduction 1&2, G-3C011-Soufflerie thermique, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3B012-HydrauSys, G-3B012-Laminaire turbulent, G-3D005-ISEE-Informatique, G-4D008 TD-info, G-5D003-Electronique & instrumentation associée, G-4A020-info-mhi, G-2B013, G-3D006-Construction électrique",50,1028
