Date,Autres electricite,Chauffage,Eclairage,Froid,Prise de Courant,Ventilation,Totale
2020-02-09 09:00:00+00:00,83.5625,188.5,2.4375,9.625,13.0,9.875,307.0
2020-02-09 10:00:00+00:00,83.6875,121.75,2.0,14.0,11.9375,7.875,241.25
2020-02-09 11:00:00+00:00,80.125,38.5,2.875,15.75,10.875,5.875,154.0
2020-02-09 12:00:00+00:00,72.9375,55.5,2.9375,10.4375,13.4375,8.75,164.0
2020-02-09 13:00:00+00:00,76.4375,55.25,2.5625,17.8125,12.1875,9.0,173.25
2020-02-09 14:00:00+00:00,74.0625,16.25,3.6875,12.5625,14.5625,8.125,129.25
2020-02-09 15:00:00+00:00,78.75,17.0,3.5,13.3125,17.0625,8.375,138.0
2020-02-09 16:00:00+00:00,81.375,16.25,2.25,15.1875,17.8125,7.875,140.75
2020-02-09 17:00:00+00:00,83.0,72.0,3.875,9.25,17.625,7.25,193.0
2020-02-09 18:00:00+00:00,84.4375,30.25,2.6875,18.375,17.625,7.875,161.25
2020-02-09 19:00:00+00:00,85.5,30.75,2.8125,10.4375,16.75,7.5,153.75
2020-02-09 20:00:00+00:00,84.9375,55.0,3.1875,16.875,13.75,8.25,182.0
2020-02-09 21:00:00+00:00,79.625,55.5,4.0625,13.5,15.6875,8.125,176.5
2020-02-09 22:00:00+00:00,88.1875,55.25,2.8125,9.1875,10.6875,7.625,173.75
2020-02-09 23:00:00+00:00,81.6875,55.0,2.875,18.75,12.0625,7.625,178.0
2020-02-10 00:00:00+00:00,82.25,55.5,2.4375,10.9375,12.0,8.375,171.5
2020-02-10 01:00:00+00:00,86.3125,46.75,2.8125,17.125,9.625,7.625,170.25
2020-02-10 02:00:00+00:00,79.25,47.75,3.625,13.0,11.75,9.875,165.25
2020-02-10 03:00:00+00:00,81.875,89.5,2.8125,13.0625,12.875,10.375,210.5
2020-02-10 04:00:00+00:00,88.125,171.75,3.0,13.875,10.875,9.125,296.75
2020-02-10 05:00:00+00:00,90.5625,138.5,4.5625,10.1875,12.6875,17.0,273.5
2020-02-10 06:00:00+00:00,99.125,172.0,5.0625,18.1875,15.625,36.5,346.5
2020-02-10 07:00:00+00:00,116.0,212.5,8.9375,13.375,16.5625,51.125,418.5
2020-02-10 08:00:00+00:00,124.5625,223.25,22.0,13.1875,23.375,80.875,487.25
2020-02-10 09:00:00+00:00,133.4375,206.25,43.4375,10.25,31.75,75.625,500.75
2020-02-10 10:00:00+00:00,141.1875,167.0,48.5625,15.875,34.5,71.375,478.5
2020-02-10 11:00:00+00:00,124.625,140.5,47.875,15.0,32.75,84.25,445.0
2020-02-10 12:00:00+00:00,130.125,143.5,49.0625,11.0,32.5625,90.25,456.5
2020-02-10 13:00:00+00:00,132.3125,80.75,37.8125,18.4375,31.4375,94.5,395.25
2020-02-10 14:00:00+00:00,123.0,66.25,41.4375,11.9375,38.0,74.125,354.75
2020-02-10 15:00:00+00:00,120.125,63.25,41.3125,21.0,31.8125,56.25,333.75
2020-02-10 16:00:00+00:00,88.5,22.25,43.75,12.875,35.375,87.0,289.75
2020-02-10 17:00:00+00:00,86.625,22.25,49.4375,16.625,27.4375,86.375,288.75
2020-02-10 18:00:00+00:00,104.1875,21.75,44.3125,11.9375,22.6875,62.375,267.25
2020-02-10 19:00:00+00:00,77.0625,22.0,35.0625,19.0,19.0,75.875,248.0
2020-02-10 20:00:00+00:00,90.8125,38.75,25.9375,12.25,14.25,39.75,221.75
2020-02-10 21:00:00+00:00,87.375,38.75,19.25,17.0,14.5,8.375,185.25
2020-02-10 22:00:00+00:00,75.0625,38.75,13.3125,13.9375,15.8125,8.375,165.25
2020-02-10 23:00:00+00:00,82.875,38.25,6.1875,15.125,12.0625,7.25,161.75
2020-02-11 00:00:00+00:00,75.25,13.5,5.8125,11.0625,11.625,9.25,126.5
2020-02-11 01:00:00+00:00,81.0625,13.5,4.9375,16.6875,13.3125,7.5,137.0
2020-02-11 02:00:00+00:00,81.3125,13.25,4.9375,11.625,9.875,6.25,127.25
2020-02-11 03:00:00+00:00,79.625,13.75,5.0,14.0,13.0,9.375,134.75
2020-02-11 04:00:00+00:00,77.0625,89.0,5.8125,15.4375,13.4375,8.75,209.5
2020-02-11 05:00:00+00:00,94.125,88.5,6.375,11.0625,13.8125,12.625,226.5
2020-02-11 06:00:00+00:00,106.9375,122.5,8.25,16.0625,15.25,31.5,300.5
2020-02-11 07:00:00+00:00,107.9375,228.0,12.3125,14.3125,14.8125,63.125,440.5
2020-02-11 08:00:00+00:00,129.375,287.25,23.375,15.0625,23.9375,78.75,557.75
2020-02-11 09:00:00+00:00,138.25,280.0,41.3125,11.625,31.3125,78.0,580.5
2020-02-11 10:00:00+00:00,139.0,211.0,50.6875,15.375,35.3125,79.625,531.0
2020-02-11 11:00:00+00:00,116.1875,207.5,51.625,12.9375,39.75,89.5,517.5
2020-02-11 13:00:00+00:00,155.125,161.5,46.0,12.75,29.0,81.625,486.0
2020-02-11 14:00:00+00:00,116.0625,115.75,45.625,16.5,33.5625,86.25,413.75
2020-02-11 15:00:00+00:00,109.625,128.0,49.6875,11.4375,31.625,73.625,404.0
2020-02-11 16:00:00+00:00,102.1875,105.5,51.125,17.8125,30.375,80.0,387.0
2020-02-11 17:00:00+00:00,107.6875,155.75,48.0,11.0,26.3125,71.5,420.25
2020-02-11 18:00:00+00:00,113.75,105.0,41.1875,17.3125,21.5,64.75,363.5
2020-02-11 19:00:00+00:00,87.125,172.75,37.5625,10.5625,18.0,75.25,401.25
2020-02-11 20:00:00+00:00,91.25,105.25,23.5,17.875,14.75,41.625,294.25
2020-02-11 21:00:00+00:00,87.5,89.0,16.9375,10.5,13.4375,10.625,228.0
2020-02-11 22:00:00+00:00,86.5625,22.0,11.8125,18.25,12.375,10.0,161.0
2020-02-11 23:00:00+00:00,85.125,22.25,6.1875,10.5625,12.5,9.125,145.75
2020-02-12 00:00:00+00:00,84.75,22.0,5.375,15.6875,13.5625,9.125,150.5
2020-02-12 01:00:00+00:00,84.375,71.75,4.8125,15.5,11.5625,8.25,196.25
2020-02-12 02:00:00+00:00,82.1875,72.5,6.25,10.9375,13.625,9.5,195.0
2020-02-12 03:00:00+00:00,86.875,138.25,4.8125,18.1875,12.0,9.125,269.25
2020-02-12 04:00:00+00:00,82.75,222.0,5.4375,13.4375,13.0,8.875,345.5
2020-02-12 05:00:00+00:00,97.875,189.0,7.4375,13.6875,13.75,14.75,336.5
2020-02-12 06:00:00+00:00,95.0,258.25,7.3125,11.125,16.8125,44.75,433.25
2020-02-12 07:00:00+00:00,105.875,358.5,12.75,12.75,18.25,61.875,570.0
2020-02-12 08:00:00+00:00,132.625,384.0,22.5,14.5625,22.0625,68.75,644.5
2020-02-12 09:00:00+00:00,141.375,387.0,37.6875,14.75,27.8125,77.875,686.5
2020-02-12 10:00:00+00:00,131.8125,250.75,46.75,16.5,34.5625,87.875,568.25
2020-02-12 11:00:00+00:00,125.4375,208.5,47.875,12.125,35.4375,79.625,509.0
2020-02-12 12:00:00+00:00,133.0625,110.0,42.8125,17.125,35.0,92.0,430.0
2020-02-12 13:00:00+00:00,135.4375,128.75,36.9375,12.375,41.0,78.75,433.25
2020-02-12 14:00:00+00:00,116.0,99.0,41.1875,19.875,33.5625,79.875,389.5
2020-02-12 15:00:00+00:00,98.6875,129.75,38.625,13.375,35.3125,75.0,390.75
2020-02-12 16:00:00+00:00,118.1875,55.75,38.8125,17.0,31.875,58.125,319.75
2020-02-12 17:00:00+00:00,91.0625,122.75,42.875,9.75,24.8125,80.0,371.25
2020-02-12 18:00:00+00:00,97.125,105.5,41.0625,19.25,23.3125,71.25,357.5
2020-02-12 19:00:00+00:00,96.3125,189.25,31.5,13.25,16.8125,58.625,405.75
2020-02-12 20:00:00+00:00,87.8125,104.75,23.1875,14.4375,16.0625,46.0,292.25
2020-02-12 21:00:00+00:00,86.125,105.75,17.4375,10.25,13.6875,9.5,242.75
2020-02-12 22:00:00+00:00,85.1875,72.25,9.0625,14.3125,13.0625,9.375,203.25
2020-02-12 23:00:00+00:00,80.5625,105.5,4.75,16.25,14.1875,9.25,230.5
2020-02-13 00:00:00+00:00,83.375,55.5,4.75,10.4375,13.4375,8.5,176.0
2020-02-13 01:00:00+00:00,84.125,55.0,5.25,17.4375,11.8125,9.375,183.0
2020-02-13 02:00:00+00:00,79.5625,105.5,4.3125,14.0,12.625,9.0,225.0
2020-02-13 03:00:00+00:00,89.3125,122.25,3.1875,14.25,11.375,9.875,250.25
2020-02-13 04:00:00+00:00,83.1875,238.5,5.25,10.8125,13.375,9.375,360.5
2020-02-13 05:00:00+00:00,96.5625,205.75,5.375,13.4375,15.375,13.75,350.25
2020-02-13 06:00:00+00:00,107.125,291.0,6.4375,15.375,14.1875,37.375,471.5
2020-02-13 07:00:00+00:00,110.625,384.75,13.0625,9.5625,16.125,66.625,600.75
2020-02-13 08:00:00+00:00,143.125,392.75,23.9375,16.75,20.6875,67.5,664.75
2020-02-13 09:00:00+00:00,123.625,398.25,37.1875,10.375,30.5625,85.75,685.75
2020-02-13 10:00:00+00:00,145.8125,365.25,42.4375,15.0,39.125,67.625,675.25
2020-02-13 11:00:00+00:00,109.75,276.0,46.8125,13.4375,36.75,97.75,580.5
2020-02-13 12:00:00+00:00,147.0,278.25,50.0,13.5625,33.4375,89.0,611.25
2020-02-13 13:00:00+00:00,150.75,331.0,48.75,16.0,32.75,88.75,668.0
2020-02-13 14:00:00+00:00,134.0,300.75,48.0,11.4375,29.8125,78.25,602.25
2020-02-13 15:00:00+00:00,106.5,229.25,45.4375,18.875,30.0625,73.625,503.75
2020-02-13 16:00:00+00:00,106.3125,289.5,41.5625,11.0,25.25,87.375,561.0
2020-02-13 17:00:00+00:00,106.5,222.75,42.5625,19.75,21.5625,88.625,501.75
2020-02-13 18:00:00+00:00,96.375,206.0,40.375,12.0,25.125,84.625,464.5
2020-02-13 19:00:00+00:00,102.6875,122.5,36.75,13.375,14.9375,76.25,366.5
2020-02-13 20:00:00+00:00,92.75,122.0,21.4375,12.75,15.8125,50.25,315.0
2020-02-13 21:00:00+00:00,81.25,23.5,17.4375,13.625,12.4375,23.25,171.5
2020-02-13 22:00:00+00:00,85.375,13.25,8.8125,18.5625,12.625,17.125,155.75
2020-02-13 23:00:00+00:00,81.5,13.5,4.875,14.0,12.5,15.125,141.5
2020-02-14 00:00:00+00:00,84.0,14.0,4.1875,14.4375,12.875,22.5,152.0
2020-02-14 01:00:00+00:00,84.0625,13.5,4.375,12.625,10.9375,17.5,143.0
2020-02-14 02:00:00+00:00,87.3125,71.75,3.875,9.5625,11.0,17.25,200.75
2020-02-14 03:00:00+00:00,83.9375,55.25,3.1875,18.8125,12.1875,19.875,193.25
2020-02-14 04:00:00+00:00,79.125,155.5,4.125,13.125,14.25,18.875,285.0
2020-02-14 05:00:00+00:00,99.6875,138.75,5.1875,12.5625,12.4375,23.125,291.75
2020-02-14 06:00:00+00:00,96.5625,189.25,6.0625,12.125,14.125,54.125,372.25
2020-02-14 07:00:00+00:00,107.4375,293.5,9.75,11.4375,19.75,73.625,515.5
2020-02-14 08:00:00+00:00,128.875,268.5,21.8125,18.6875,25.0,81.625,544.5
2020-02-14 09:00:00+00:00,142.375,229.25,33.0625,9.0625,28.25,73.25,515.25
2020-02-14 10:00:00+00:00,145.625,164.0,40.0,20.0,29.75,77.625,477.0
2020-02-14 11:00:00+00:00,135.8125,157.5,38.25,9.375,30.3125,80.75,452.0
2020-02-14 12:00:00+00:00,135.75,93.0,40.25,21.25,30.125,91.625,412.0
2020-02-14 13:00:00+00:00,155.6875,128.0,39.3125,11.3125,28.1875,74.5,437.0
2020-02-14 14:00:00+00:00,119.3125,147.75,44.0,14.4375,33.125,89.125,447.75
2020-02-14 15:00:00+00:00,99.125,76.25,42.375,15.3125,34.3125,74.875,342.25
2020-02-14 16:00:00+00:00,86.0,107.0,40.9375,12.0625,38.375,75.625,360.0
2020-02-14 17:00:00+00:00,97.1875,38.5,38.125,20.375,29.0625,70.25,293.5
2020-02-14 18:00:00+00:00,107.375,104.75,38.75,12.0625,18.5625,63.25,344.75
2020-02-14 19:00:00+00:00,92.5,9.75,30.6875,11.625,17.0625,71.625,233.25
2020-02-14 20:00:00+00:00,85.625,9.5,22.0,12.5625,14.1875,42.125,186.0
2020-02-14 21:00:00+00:00,84.75,9.75,16.6875,11.875,12.5625,7.625,143.25
2020-02-14 22:00:00+00:00,79.875,8.75,13.6875,16.75,14.6875,8.0,141.75
2020-02-14 23:00:00+00:00,81.25,10.25,7.625,9.375,11.875,9.875,130.25
2020-02-15 00:00:00+00:00,84.25,9.5,4.5625,14.625,13.0625,8.0,134.0
2020-02-15 01:00:00+00:00,83.5625,8.75,2.75,13.25,12.5625,9.375,130.25
2020-02-15 02:00:00+00:00,79.75,9.75,5.125,9.875,14.5,8.25,127.25
2020-02-15 03:00:00+00:00,85.75,72.0,5.0,17.6875,11.1875,8.375,200.0
2020-02-15 04:00:00+00:00,77.1875,9.75,5.75,9.875,15.4375,9.25,127.25
2020-02-15 05:00:00+00:00,83.0,9.75,4.0625,14.75,12.8125,7.875,132.25
2020-02-15 06:00:00+00:00,83.125,10.0,3.875,13.8125,12.3125,9.375,132.5
2020-02-15 07:00:00+00:00,87.25,9.5,3.5,10.9375,12.6875,8.625,132.5
2020-02-15 08:00:00+00:00,85.5,9.5,6.5,15.3125,14.3125,6.875,138.0
2020-02-15 09:00:00+00:00,83.0,10.0,5.5,13.0,12.0,10.5,134.0
2020-02-15 10:00:00+00:00,85.8125,9.5,10.875,12.3125,14.75,8.75,142.0
2020-02-15 11:00:00+00:00,77.0625,10.0,14.0625,12.0,15.25,7.625,136.0
2020-02-15 12:00:00+00:00,78.1875,10.25,12.5,12.5625,14.125,7.625,135.25
2020-02-15 13:00:00+00:00,63.875,9.5,15.625,15.0,19.125,7.375,130.5
2020-02-15 14:00:00+00:00,72.4375,10.25,13.8125,9.5625,13.3125,8.375,127.75
2020-02-15 15:00:00+00:00,73.6875,55.25,11.8125,19.5625,15.6875,8.25,184.25
2020-02-15 16:00:00+00:00,80.1875,13.25,13.625,9.125,13.9375,6.625,136.75
2020-02-15 17:00:00+00:00,79.0,14.25,12.25,16.5625,13.9375,8.75,144.75
2020-02-15 18:00:00+00:00,80.0,13.25,7.8125,15.5625,15.0,7.625,139.25
2020-02-15 19:00:00+00:00,82.5,13.75,3.0,12.75,12.25,7.5,131.75
2020-02-15 20:00:00+00:00,86.5,14.0,3.75,12.75,12.625,8.375,138.0
2020-02-15 21:00:00+00:00,80.9375,13.75,3.125,13.125,13.8125,8.5,133.25
2020-02-15 22:00:00+00:00,80.875,13.25,2.875,14.125,10.625,9.0,130.75
2020-02-15 23:00:00+00:00,88.125,13.75,2.5625,13.5625,11.75,8.5,138.25
2020-02-16 00:00:00+00:00,82.25,13.5,2.375,9.625,14.25,8.5,130.5
2020-02-16 01:00:00+00:00,85.3125,13.25,1.9375,14.5,12.125,8.125,135.25
2020-02-16 02:00:00+00:00,82.9375,13.75,3.0625,14.75,12.25,9.0,135.75
2020-02-16 03:00:00+00:00,78.125,13.25,2.875,13.625,13.0,8.375,129.25
2020-02-16 04:00:00+00:00,88.25,6.75,2.0,13.8125,12.0625,9.375,132.25
2020-02-16 05:00:00+00:00,85.25,6.75,1.75,9.3125,12.0625,8.625,123.75
2020-02-16 06:00:00+00:00,82.25,6.75,2.6875,14.0625,13.0,9.0,127.75
2020-02-16 07:00:00+00:00,85.25,6.75,2.1875,15.0625,10.875,7.625,127.75
2020-02-16 08:00:00+00:00,84.1875,6.75,2.5,9.125,13.1875,9.0,124.75
2020-02-16 09:00:00+00:00,83.125,7.0,2.125,17.25,13.125,8.375,131.0
2020-02-16 10:00:00+00:00,81.5,6.75,2.5625,10.625,10.5625,8.25,120.25
2020-02-16 11:00:00+00:00,79.8125,6.75,2.3125,11.4375,13.6875,7.25,121.25
2020-02-16 12:00:00+00:00,69.875,6.75,2.3125,16.75,14.1875,7.875,117.75
2020-02-16 13:00:00+00:00,68.0,6.5,2.4375,9.0625,12.0,7.5,105.5
2020-02-16 14:00:00+00:00,72.5625,7.25,3.0,17.1875,16.125,8.625,124.75
2020-02-16 15:00:00+00:00,75.8125,88.25,2.6875,10.5,18.875,7.125,203.25
2020-02-16 16:00:00+00:00,83.5,18.25,3.5,13.3125,16.4375,6.25,141.25
2020-02-16 17:00:00+00:00,79.625,18.0,5.0625,15.1875,18.0,9.125,145.0
2020-02-16 18:00:00+00:00,78.0625,17.25,6.0625,13.6875,17.9375,7.75,140.75
2020-02-16 19:00:00+00:00,93.0,17.75,8.5625,14.25,18.1875,7.5,159.25
2020-02-16 20:00:00+00:00,84.9375,18.0,8.5,11.375,14.0625,7.625,144.5
2020-02-16 21:00:00+00:00,83.875,17.5,8.1875,13.0625,15.625,7.75,146.0
2020-02-16 22:00:00+00:00,83.5625,18.25,8.875,15.0625,13.125,7.875,146.75
2020-02-16 23:00:00+00:00,81.5625,17.75,8.125,13.25,11.1875,8.375,140.25
2020-02-17 00:00:00+00:00,87.25,25.75,5.3125,14.5,11.1875,7.75,151.75
2020-02-17 01:00:00+00:00,79.5625,26.0,3.5,10.375,14.6875,7.375,141.5
2020-02-17 02:00:00+00:00,83.1875,26.5,3.0,12.75,14.1875,8.875,148.5
2020-02-17 03:00:00+00:00,86.6875,27.0,1.875,16.875,11.9375,9.625,154.0
2020-02-17 04:00:00+00:00,86.625,155.25,2.4375,10.25,10.9375,11.75,277.25
2020-02-17 05:00:00+00:00,97.3125,105.25,4.5,19.4375,13.125,14.625,254.25
2020-02-17 06:00:00+00:00,103.9375,189.5,5.25,9.375,16.3125,41.125,365.5
2020-02-17 07:00:00+00:00,112.8125,246.25,11.8125,15.6875,15.9375,70.75,473.25
2020-02-17 08:00:00+00:00,145.5,252.25,21.125,12.125,19.375,71.375,521.75
2020-02-17 09:00:00+00:00,130.25,181.75,37.625,17.1875,27.3125,93.625,487.75
2020-02-17 10:00:00+00:00,145.5,195.25,46.75,10.4375,30.5625,87.75,516.25
2020-02-17 11:00:00+00:00,138.875,161.0,51.4375,15.0,29.6875,84.5,480.5
2020-02-17 12:00:00+00:00,135.5625,128.0,51.625,14.25,32.8125,92.25,454.5
2020-02-17 13:00:00+00:00,141.75,112.25,47.5,13.75,29.125,90.875,435.25
2020-02-17 18:00:00+00:00,112.75,122.25,44.5625,18.8125,19.0,72.375,389.75
2020-02-17 19:00:00+00:00,123.1875,171.75,38.1875,10.5625,17.3125,44.75,405.75
2020-02-17 20:00:00+00:00,66.625,72.5,23.375,18.875,18.625,70.5,270.5
2020-02-17 21:00:00+00:00,89.1875,38.0,17.5,14.1875,14.875,8.75,182.5
2020-02-17 22:00:00+00:00,97.875,39.5,8.8125,13.25,12.3125,8.75,180.5
2020-02-17 23:00:00+00:00,76.75,38.25,4.8125,13.5,15.1875,9.25,157.75
2020-02-18 00:00:00+00:00,76.8125,22.25,4.5625,13.9375,14.9375,9.25,141.75
2020-02-18 01:00:00+00:00,78.8125,21.75,4.0,15.5625,20.75,9.875,150.75
2020-02-18 02:00:00+00:00,76.8125,22.0,4.6875,12.25,13.25,10.5,139.5
2020-02-18 03:00:00+00:00,88.6875,21.75,2.9375,12.125,10.625,9.125,145.25
2020-02-18 04:00:00+00:00,84.75,105.25,4.0,15.3125,13.5625,9.875,232.75
2020-02-18 05:00:00+00:00,89.5,171.5,4.8125,12.5625,14.875,15.25,308.5
2020-02-18 06:00:00+00:00,99.6875,189.75,6.3125,13.1875,16.5625,44.75,370.25
2020-02-18 07:00:00+00:00,112.5625,313.5,11.3125,11.25,15.375,66.5,530.5
2020-02-18 08:00:00+00:00,142.25,339.0,18.375,11.6875,23.1875,68.5,603.0
2020-02-18 09:00:00+00:00,130.1875,215.5,27.0,18.875,27.4375,78.0,497.0
2020-02-18 10:00:00+00:00,139.9375,245.5,36.75,12.0625,26.25,81.5,542.0
2020-02-18 11:00:00+00:00,121.0625,140.75,36.4375,19.6875,31.9375,88.375,438.25
2020-02-18 12:00:00+00:00,156.3125,143.5,41.75,12.875,34.9375,65.125,454.5
2020-02-18 13:00:00+00:00,130.375,165.75,39.5,11.9375,34.1875,100.5,482.25
2020-02-18 14:00:00+00:00,146.5625,97.0,42.5625,16.125,34.375,47.375,384.0
2020-02-18 15:00:00+00:00,82.8125,97.75,39.4375,12.0625,33.5625,95.625,361.25
2020-02-18 16:00:00+00:00,97.0,58.5,37.5625,17.625,28.0625,85.25,324.0
2020-02-18 17:00:00+00:00,105.875,88.75,39.1875,10.6875,25.25,70.5,340.25
2020-02-18 18:00:00+00:00,99.0625,88.5,39.375,18.3125,24.125,70.125,339.5
2020-02-18 19:00:00+00:00,88.6875,172.25,32.0625,13.75,15.875,71.625,394.25
2020-02-18 20:00:00+00:00,94.875,72.25,28.125,13.8125,15.8125,38.375,263.25
2020-02-18 21:00:00+00:00,84.6875,72.25,17.25,13.3125,13.25,10.0,210.75
2020-02-18 22:00:00+00:00,79.0,38.5,10.9375,13.25,14.8125,9.5,166.0
2020-02-18 23:00:00+00:00,83.9375,38.75,4.5625,16.5,11.5,8.5,163.75
2020-02-19 00:00:00+00:00,79.5,72.0,3.625,11.75,13.5,9.625,190.0
2020-02-19 01:00:00+00:00,85.1875,72.0,3.5,11.25,13.6875,8.375,194.0
2020-02-19 02:00:00+00:00,82.0,55.25,3.0,14.4375,13.0625,8.5,176.25
2020-02-19 03:00:00+00:00,85.5625,138.5,2.75,11.1875,13.625,8.875,260.5
2020-02-19 04:00:00+00:00,86.625,171.75,2.5,16.875,11.625,8.875,298.25
2020-02-19 05:00:00+00:00,91.8125,207.0,5.3125,13.625,15.875,14.875,348.5
2020-02-19 06:00:00+00:00,114.8125,207.5,6.5625,14.6875,15.6875,40.75,400.0
2020-02-19 07:00:00+00:00,114.4375,344.0,12.6875,10.6875,14.4375,63.75,560.0
2020-02-19 08:00:00+00:00,134.0,368.75,22.0,12.3125,24.9375,70.75,632.75
2020-02-19 09:00:00+00:00,135.9375,254.5,39.0,17.625,33.0625,81.875,562.0
2020-02-19 10:00:00+00:00,137.0625,251.75,48.3125,13.75,35.25,81.125,567.25
2020-02-19 11:00:00+00:00,123.4375,159.75,48.375,14.125,39.5625,84.5,469.75
2020-02-19 12:00:00+00:00,145.3125,145.5,45.0,12.3125,33.0,80.875,462.0
2020-02-19 13:00:00+00:00,156.1875,216.0,45.3125,11.25,30.0,76.25,535.0
2020-02-19 14:00:00+00:00,178.4375,66.0,49.0,20.75,34.5625,61.75,410.5
2020-02-19 15:00:00+00:00,129.125,133.75,48.4375,10.4375,32.625,62.375,416.75
2020-02-19 16:00:00+00:00,102.3125,126.25,49.125,16.75,25.6875,85.625,405.75
2020-02-19 17:00:00+00:00,105.875,157.75,47.125,12.5,23.125,76.875,423.25
2020-02-19 18:00:00+00:00,93.25,172.25,49.875,13.6875,22.3125,72.375,423.75
2020-02-19 19:00:00+00:00,100.9375,155.75,35.0,16.0625,17.25,64.75,389.75
2020-02-19 20:00:00+00:00,81.9375,171.5,27.3125,13.0,14.875,46.375,355.0
2020-02-19 21:00:00+00:00,86.1875,39.5,21.25,13.5,13.0625,10.5,184.0
2020-02-19 22:00:00+00:00,86.0625,71.75,10.75,12.3125,11.75,9.125,201.75
2020-02-19 23:00:00+00:00,82.5,39.0,7.25,11.75,12.375,8.625,161.5
2020-02-20 00:00:00+00:00,79.25,88.5,5.4375,18.9375,14.5,8.375,215.0
2020-02-20 01:00:00+00:00,77.625,55.25,6.0625,13.875,11.9375,9.0,173.75
2020-02-20 02:00:00+00:00,87.5625,72.25,5.5625,13.625,13.375,8.375,200.75
2020-02-20 03:00:00+00:00,85.375,154.75,6.0,9.875,12.0,7.75,275.75
2020-02-20 04:00:00+00:00,83.1875,222.25,5.6875,13.625,14.125,9.375,348.25
2020-02-20 05:00:00+00:00,90.3125,155.0,6.1875,15.75,14.625,13.625,295.5
2020-02-20 06:00:00+00:00,103.0,341.0,6.6875,12.6875,17.0,42.625,523.0
2020-02-20 07:00:00+00:00,125.9375,337.75,10.25,12.8125,19.75,61.75,568.25
2020-02-20 08:00:00+00:00,137.125,375.0,22.125,14.5,24.0,67.75,640.5
2020-02-20 09:00:00+00:00,128.3125,347.75,38.0,12.875,37.0625,86.25,650.25
2020-02-20 10:00:00+00:00,148.125,268.25,40.625,13.5625,39.5625,78.125,588.25
2020-02-20 11:00:00+00:00,129.125,161.75,44.25,13.9375,38.3125,73.875,461.25
2020-02-20 12:00:00+00:00,104.8125,95.75,45.875,19.1875,37.25,105.375,408.25
2020-02-20 13:00:00+00:00,135.6875,113.5,42.3125,13.875,31.25,84.375,421.0
2020-02-20 14:00:00+00:00,116.8125,83.0,40.0,14.875,31.9375,77.875,364.5
2020-02-20 15:00:00+00:00,91.1875,78.5,40.5625,16.4375,40.4375,74.875,342.0
2020-02-20 16:00:00+00:00,99.25,43.0,39.0,15.8125,30.4375,78.0,305.5
2020-02-20 17:00:00+00:00,103.4375,39.0,39.0,17.75,26.4375,68.375,294.0
2020-02-20 18:00:00+00:00,102.375,72.0,41.125,10.125,19.5,70.375,315.5
2020-02-20 19:00:00+00:00,95.6875,89.25,34.875,19.125,19.0625,66.25,324.25
2020-02-20 20:00:00+00:00,76.875,105.25,28.125,13.3125,16.9375,47.25,287.75
2020-02-20 21:00:00+00:00,90.0,23.0,20.25,11.875,13.875,10.0,169.0
2020-02-20 22:00:00+00:00,82.5625,22.0,14.9375,15.5625,13.6875,9.25,158.0
2020-02-20 23:00:00+00:00,74.6875,88.5,7.8125,15.3125,14.5625,10.625,211.5
2020-02-21 00:00:00+00:00,86.5625,38.5,6.6875,15.375,13.125,8.75,169.0
2020-02-21 01:00:00+00:00,82.1875,72.0,7.875,11.875,12.8125,9.75,196.5
2020-02-21 02:00:00+00:00,81.1875,63.5,6.8125,10.4375,14.0625,10.0,186.0
2020-02-21 03:00:00+00:00,85.9375,63.5,7.5,18.8125,11.625,9.625,197.0
2020-02-21 04:00:00+00:00,81.75,155.25,7.0625,10.875,13.3125,9.5,277.75
2020-02-21 05:00:00+00:00,95.6875,121.75,7.5,12.0625,15.125,15.125,267.25
2020-02-21 06:00:00+00:00,97.1875,205.5,9.5625,16.6875,14.6875,44.875,388.5
2020-02-21 07:00:00+00:00,101.25,280.25,14.375,12.5625,15.8125,66.0,490.25
2020-02-21 08:00:00+00:00,135.125,268.5,19.5,12.5625,19.1875,72.125,527.0
2020-02-21 09:00:00+00:00,143.1875,181.25,32.0,14.625,23.5625,77.625,472.25
2020-02-21 10:00:00+00:00,129.25,79.5,39.375,16.9375,28.5625,85.375,379.0
2020-02-21 11:00:00+00:00,131.6875,124.25,40.0625,12.1875,27.8125,79.25,415.25
2020-02-21 12:00:00+00:00,148.6875,128.25,42.375,20.3125,27.25,79.875,446.75
2020-02-21 13:00:00+00:00,150.4375,95.5,40.375,12.5,28.5625,77.125,404.5
2020-02-21 14:00:00+00:00,118.6875,64.5,43.25,19.125,30.8125,82.125,358.5
2020-02-21 15:00:00+00:00,103.4375,77.75,39.8125,13.9375,38.3125,64.0,337.25
2020-02-21 16:00:00+00:00,95.9375,39.25,34.875,20.3125,25.0,85.875,301.25
2020-02-21 17:00:00+00:00,110.6875,30.0,36.3125,13.75,24.125,68.125,283.0
2020-02-21 18:00:00+00:00,107.8125,30.5,33.375,12.4375,17.625,64.25,266.0
2020-02-21 19:00:00+00:00,75.1875,30.5,30.0,17.5625,26.125,67.625,247.0
2020-02-21 20:00:00+00:00,87.6875,30.25,20.0,11.5,11.9375,40.875,202.25
2020-02-21 21:00:00+00:00,85.8125,12.5,14.5625,12.5,12.5,8.625,146.5
2020-02-21 22:00:00+00:00,86.8125,12.5,7.8125,12.1875,10.6875,9.5,139.5
